area,feeder,PEANO
C1,NVD05,27711344
C1,NVD05,28068530
C1,NVD05,27584484
C1,NVD05,27701457
C1,NVD05,27672632
C1,NVD05,27701468
C1,NVD05,27702119
C1,NVD05,27060624
C1,NVD05,27063606
C1,NVD05,5701513073
C1,NVD05,5700751026
C1,NVD05,21118073
C1,NVD05,6000530852
C1,NVD05,5800276425
C1,NVD05,27446336
C1,NVD05,21083562
C1,NVD05,27446035
C1,NVD05,28117180
C1,NVD05,27420886
C1,NVD05,5801043333
C1,NVD05,26215045
C1,NVD05,28371679
C1,NVD05,5701060352
C1,NVD05,26170622
C1,NVD05,5600470336
C1,NVD05,27873720
C1,NVD05,5800273503
C1,NVD05,5800275928
C1,NVD05,28117047
C1,NVD05,27654754
C1,NVD05,19135401
C1,NVD05,17812956
C1,NVD05,26363050
C1,NVD05,5701343076
C1,NVD05,25166687
C1,NVD05,29369324
C1,NVD05,5800274941
C1,NVD05,5700751015
C1,NVD05,29369325
C1,NVD05,29369345
C1,NVD05,27421187
C1,NVD05,29369344
C1,NVD05,5600470334
C1,NVD05,21960649
C1,NVD05,5701012026
C1,NVD05,30478908
C1,NVD05,5800272338
C1,NVD05,17964504
C1,NVD05,18088470
C1,NVD05,17965869
C1,NVD05,30137390
C1,NVD05,5700751021
C1,NVD05,17964503
C1,NVD05,22894451
C1,NVD05,27446112
C1,NVD05,18851072
C1,NVD05,20360553
C1,NVD05,26152476
C1,NVD05,90109835
C1,NVD05,90109137
C1,NVD05,19133535
C1,NVD05,27477748
C1,NVD05,17002988
C1,NVD05,30137432
C1,NVD05,5700751024
C1,NVD05,5700096205
C1,NVD05,5600133489
C1,NVD05,5700751027
C1,NVD05,5600133491
C1,NVD05,5700751058
C1,NVD05,5701011973
C1,NVD05,5701060323
C1,NVD05,5800687793
C1,NVD05,18283547
C1,NVD05,28526127
C1,NVD05,23066664
C1,NVD05,29174109
C1,NVD05,19063117
C1,NVD05,5900170211
C1,NVD05,27701458
C1,NVD05,5900170293
C1,NVD05,29179942
C1,NVD05,29101615
C1,NVD05,28068535
C1,NVD05,29094933
C1,NVD05,25195892
C1,NVD05,27654068
C1,NVD05,20876018
C1,NVD05,19629830
C1,NVD05,18485886
C1,NVD05,18450034
C1,NVD05,21003859
C1,NVD05,20344356
C1,NVD05,22969013
C1,NVD05,22824496
C1,NVD05,23307301
C1,NVD05,24515668
C1,NVD05,19665651
C1,NVD05,20432785
C1,NVD05,19133455
C1,NVD05,30137741
C1,NVD05,27783002
C1,NVD05,5600133511
C1,NVD05,5700622540
C1,NVD05,5700751057
C1,NVD05,5800687794
C1,NVD05,5800687791
C1,NVD05,26170558
C1,NVD05,5800687787
C1,NVD05,5701343626
C1,NVD05,5800273509
C1,NVD05,19663187
C1,NVD05,19681544
C1,NVD05,22968988
C1,NVD05,5700751054
C1,NVD05,23307259
C1,NVD05,19681316
C1,NVD05,18875547
C1,NVD05,23078344
C1,NVD05,22044942
C1,NVD05,5700751045
C1,NVD05,20903598
C1,NVD05,5800687788
C1,NVD05,5800687789
C1,NVD05,5700751030
C1,NVD05,5801043273
C1,NVD05,5700751048
C1,NVD05,5701471036
C1,NVD05,5600470959
C1,NVD05,18506046
C1,NVD05,30007301
C1,NVD05,5701513095
C1,NVD05,22393992
C1,NVD05,5800276098
C1,NVD05,30006699
C1,NVD05,5700655066
C1,NVD05,22045058
C1,NVD05,5700751035
C1,NVD05,6000530638
C1,NVD05,18563623
C1,NVD05,27654124
C1,NVD05,5801043325
C1,NVD05,30479396
C1,NVD05,6100787836
C1,NVD05,28526126
C1,NVD05,6000531656
C1,NVD05,5801043399
C1,NVD05,26363842
C1,NVD05,22354664
C1,NVD05,5701342969
C1,NVD05,20507165
C1,NVD05,22660713
C1,NVD05,24332073
C1,NVD05,5801217759
C1,NVD05,6000612502
C1,NVD05,5600133517
C1,NVD05,19660961
C1,NVD05,18233795
C1,NVD05,5801045114
C1,NVD05,5800271716
C1,NVD05,5800688597
C1,NVD05,5801218210
C1,NVD05,5700751023
C1,NVD05,5700751061
C1,NVD05,24516181
C1,NVD05,28271070
C1,NVD05,19135151
C1,NVD05,23105150
C1,NVD05,5700751055
C1,NVD05,5700751056
C1,NVD05,5700751040
C1,NVD05,5700751029
C1,NVD05,5700041417
C1,NVD05,6000532134
C1,NVD05,30205818
C1,NVD05,18254428
C1,NVD05,28117045
C1,NVD05,5700918672
C1,NVD05,5700751020
C1,NVD05,5700751046
C1,NVD05,5700751059
C1,NVD05,5700751042
C1,NVD05,5700751031
C1,NVD05,5701474675
C1,NVD05,19418889
C1,NVD05,20282793
C1,NVD05,26215076
C1,NVD05,5600133508
C1,NVD05,5700096199
C1,NVD05,6000612777
C1,NVD05,24488725
C1,NVD05,24488738
C1,NVD05,19475002
C1,NVD05,18459734
C1,NVD05,5700654981
C1,NVD05,19133456
C1,NVD05,5600133245
C1,NVD05,6000530723
C1,NVD05,6000530636
C1,NVD05,22968727
C1,NVD05,6000612312
C1,NVD05,6000484945
C1,NVD05,28151936
C1,NVD05,18450741
C1,NVD05,29369347
C1,NVD05,5700919630
C1,NVD05,5800805666
C1,NVD05,28271008
C1,NVD05,21112377
C1,NVD05,20828386
C1,NVD05,18388908
C1,NVD05,6000530912
C1,NVD05,24513110
C1,NVD05,5800687795
C1,NVD05,20623899
C1,NVD05,19681294
C1,NVD05,18850978
C1,NVD05,30006540
C1,NVD05,18254431
C1,NVD05,6000532502
C1,NVD05,29368943
C1,NVD05,5701060444
C1,NVD05,6000195845
C1,NVD05,30137083
C1,NVD05,90109251
C1,NVD05,22045179
C1,NVD05,27549100
C1,NVD05,5801045307
C1,NVD05,5700751039
C1,NVD05,6000484674
C1,NVD05,6000373922
C1,NVD05,30006616
C1,NVD05,18364919
C1,NVD05,24268793
C1,NVD05,18850931
C1,NVD05,16716288
C1,NVD05,18388875
C1,NVD05,20550015
C1,NVD05,22127693
C1,NVD05,5700751032
C1,NVD05,18319284
C1,NVD05,22393927
C1,NVD05,19681560
C1,NVD05,20330616
C1,NVD05,27106432
C1,NVD05,20408074
C1,NVD05,17245191
C1,NVD05,27477704
C1,NVD05,18535822
C1,NVD05,27516121
C1,NVD05,24126005
C1,NVD05,19133536
C1,NVD05,5700067969
C1,NVD05,6000484896
C1,NVD05,18508360
C1,NVD05,5801044327
C1,NVD05,26150813
C1,NVD05,5700097246
C1,NVD05,22044856
C1,NVD05,20829920
C1,NVD05,5701474620
C1,NVD05,6000484672
C1,NVD05,5800276344
C1,NVD05,30137154
C1,NVD05,23307300
C1,NVD05,5600133520
C1,NVD05,22261468
C1,NVD05,18535974
C1,NVD05,6100046186
C1,NVD05,27477930
C1,NVD05,21083221
C1,NVD05,5700917325
C1,NVD05,5700628029
C1,NVD05,5701513115
C1,NVD05,30088406
C1,NVD05,5800275981
C1,NVD05,6000612909
C1,NVD05,5800806510
C1,NVD05,5701473140
C1,NVD05,5700918676
C1,NVD05,20828383
C1,NVD05,30479498
C1,NVD05,21084560
C1,NVD05,5801218213
C1,NVD05,5801045135
C1,NVD05,5800687784
C1,NVD05,6000373949
C1,NVD05,5700751033
C1,NVD05,5700751047
C1,NVD05,5600133519
C1,NVD05,5700751038
C1,NVD05,28183139
C1,NVD05,90150878
C1,NVD05,5700751052
C1,NVD05,30006518
C1,NVD05,27477747
C1,NVD05,28702792
C1,NVD05,18293979
C1,NVD05,5700751037
C1,NVD05,28526116
C1,NVD05,30203662
C1,NVD05,20785758
C1,NVD05,19660725
C1,NVD05,21003244
C1,NVD05,25956678
C1,NVD05,5800687792
C1,NVD05,5600133518
C1,NVD05,5700751036
C1,NVD05,21188374
C1,NVD05,20408009
C1,NVD05,19133454
C1,NVD05,21241120
C1,NVD05,19681302
C1,NVD05,28182414
C1,NVD05,28219148
C1,NVD05,5600133446
C1,NVD05,5700096206
C1,NVD05,5700751028
C1,NVD05,5700751051
C1,NVD05,26103932
C1,NVD05,5700751053
C1,NVD05,5700751041
C1,NVD05,5801043332
C1,NVD05,6000373834
C1,NVD05,18364936
C1,NVD05,23044929
C1,NVD05,29369107
C1,NVD05,27654697
C1,NVD05,29369690
C1,NVD05,29369330
C1,NVD05,30086091
C1,NVD05,5701512266
C1,NVD05,21083147
C1,NVD05,26079022
C1,NVD05,6000530934
C1,NVD05,27409616
C1,NVD05,27421202
C1,NVD05,26152001
C1,NVD05,24123603
C1,NVD05,19473448
C1,NVD05,27106996
C1,NVD05,18573368
C1,NVD05,17535161
C1,NVD05,27516120
C1,NVD05,17991094
C1,NVD05,20862064
C1,NVD05,28117048
C1,NVD05,28371680
C1,NVD05,5700751025
C1,NVD05,5700751034
C1,NVD05,26174108
C1,NVD05,5701512219
C1,NVD05,5800687796
C1,NVD05,5600133675
C1,NVD05,20594214
C1,NVD05,19663137
C1,NVD05,5700918671
C1,NVD05,25965283
C1,NVD05,5700751018
C1,NVD05,27044684
C1,NVD05,5700654995
C1,NVD05,90005137
C1,NVD07,23206827
C1,NVD07,17214901
C1,NVD07,27490429
C1,NVD07,25913291
C1,NVD07,5700622380
C1,NVD07,25913272
C1,NVD07,23206441
C1,NVD07,27063343
C1,NVD07,25913284
C1,NVD07,6000485017
C1,NVD07,27301100
C1,NVD07,27301096
C1,NVD07,27300936
C1,NVD07,27506728
C1,NVD07,27515687
C1,NVD07,28604816
C1,NVD07,5700376400
C1,NVD07,5700376411
C1,NVD07,5700389298
C1,NVD07,30137150
C1,NVD07,5600050630
C1,NVD07,30137315
C1,NVD07,5700622359
C1,NVD07,5700749647
C1,NVD07,5700628042
C1,NVD07,5800509767
C1,NVD07,5800509786
C1,NVD07,5700655019
C1,NVD07,5700622409
C1,NVD07,5800509839
C1,NVD07,25967343
C1,NVD07,26079181
C1,NVD07,5800509935
C1,NVD07,5800509926
C1,NVD07,5800509929
C1,NVD07,27409508
C1,NVD07,5700622353
C1,NVD07,5800509857
C1,NVD07,5700623528
C1,NVD07,5800509920
C1,NVD07,5800509903
C1,NVD07,5700622356
C1,NVD07,5700622382
C1,NVD07,5700628204
C1,NVD07,5700622453
C1,NVD07,5700622402
C1,NVD07,5700622403
C1,NVD07,5800509802
C1,NVD07,5800509805
C1,NVD07,5700623500
C1,NVD07,5700623499
C1,NVD07,5800509817
C1,NVD07,5700622413
C1,NVD07,5700628140
C1,NVD07,5700622351
C1,NVD07,5700622368
C1,NVD07,5700622375
C1,NVD07,30593300
C1,NVD07,5801043962
C1,NVD07,5801043234
C1,NVD07,25913260
C1,NVD07,5801218015
C1,NVD07,6000532503
C1,NVD07,6000532378
C1,NVD07,5800509756
C1,NVD07,5700628006
C1,NVD07,5700622387
C1,NVD07,25956594
C1,NVD07,5800509872
C1,NVD07,5700622452
C1,NVD07,5800509916
C1,NVD07,5700622441
C1,NVD07,5800273393
C1,NVD07,27301123
C1,NVD07,27501623
C1,NVD07,24123581
C1,NVD07,23206856
C1,NVD07,18450734
C1,NVD07,27301113
C1,NVD07,22393608
C1,NVD07,90150632
C1,NVD07,90150658
C1,NVD07,24122771
C1,NVD07,22393542
C1,NVD07,90150676
C1,NVD07,22393595
C1,NVD07,24122692
C1,NVD07,24122695
C1,NVD07,25913275
C1,NVD07,25913353
C1,NVD07,22393580
C1,NVD07,21126754
C1,NVD07,26496817
C1,NVD07,3483193
C1,NVD07,21122545
C1,NVD07,6000017032
C1,NVD07,Z10011028
C1,NVD07,29116406
C1,NVD07,28088784
C1,NVD07,27063314
C1,NVD07,27044914
C1,NVD07,28056541
C1,NVD07,27446329
C1,NVD07,23025354
C1,NVD07,18305455
C1,NVD07,23005214
C1,NVD07,24398629
C1,NVD07,27044696
C1,NVD07,24398562
C1,NVD07,23071093
C1,NVD07,28088763
C1,NVD07,27044916
C1,NVD07,27584487
C1,NVD07,27673306
C1,NVD07,28068391
C1,NVD07,27756744
C1,NVD07,25203596
C1,NVD07,21142103
C1,NVD07,23005215
C1,NVD07,23005221
C1,NVD07,9046820
C1,NVD07,6000049027
C1,NVD07,28056106
C1,NVD07,5900170297
C1,NVD07,Z10011027
C1,NVD07,28116109
C1,NVD07,22004721
C1,NVD07,27673304
C1,NVD07,28068598
C1,NVD07,28116092
C1,NVD07,27063341
C1,NVD07,27063336
C1,NVD07,27681400
C1,NVD07,27446330
C1,NVD07,22004452
C1,NVD07,23005224
C1,NVD07,25249095
C1,NVD07,6000050813
C1,NVD07,6000037244
C1,NVD07,27584470
C1,NVD07,29180200
C1,NVD07,28088838
C1,NVD07,29116412
C1,NVD07,29116392
C1,NVD07,29180174
C1,NVD07,27063319
C1,NVD07,28116096
C1,NVD07,27673309
C1,NVD07,27044909
C1,NVD07,28056535
C1,NVD07,28116090
C1,NVD07,27028763
C1,NVD07,23071094
C1,NVD07,24398709
C1,NVD07,23005222
C1,NVD07,24380334
C1,NVD07,25195877
C1,NVD07,27701461
C1,NVD07,29179933
C1,NVD07,29157554
C1,NVD07,29180237
C1,NVD07,29116151
C1,NVD07,27673305
C1,NVD07,27673303
C1,NVD07,28068392
C1,NVD07,27681385
C1,NVD07,21135295
C1,NVD07,21129756
C1,NVD07,23005220
C1,NVD07,90279281
C1,NVD07,90279278
C1,NVD07,18306784
C1,NVD07,19042145
C1,NVD07,29116405
C1,NVD07,28056107
C1,NVD07,28014647
C1,NVD07,27584518
C1,NVD07,23070261
C1,NVD07,15276788
C1,NVD07,23005223
C1,NVD07,23070263
C1,NVD07,16618616
C1,NVD07,21140975
C1,NVD07,22044941
C1,NVD07,5700751088
C1,NVD07,27782855
C1,NVD07,27487909
C1,NVD07,5700219154
C1,NVD07,23005217
C1,NVD07,18563642
C1,NVD07,27446354
C1,NVD07,19075359
C1,NVD07,5801264859
C1,NVD07,30128227
C1,NVD07,5800040832
C1,NVD07,6000530622
C1,NVD07,27487895
C1,NVD07,5700096142
C1,NVD07,26104707
C1,NVD07,27301095
C1,NVD07,25965284
C1,NVD07,27515647
C1,NVD07,27501578
C1,NVD07,5700068054
C1,NVD07,27501631
C1,NVD07,5800274962
C1,NVD07,25913195
C1,NVD07,28864652
C1,NVD07,5701062884
C1,NVD07,27487922
C1,NVD07,30479336
C1,NVD07,6000484808
C1,NVD07,5600053376
C1,NVD07,27284919
C1,NVD07,6000530623
C1,NVD07,28181896
C1,NVD07,30241043
C1,NVD07,5600470374
C1,NVD07,21959636
C1,NVD07,27271459
C1,NVD07,5800688554
C1,NVD07,27516177
C1,NVD07,20433083
C1,NVD07,23176249
C1,NVD07,5900726089
C1,NVD07,27301083
C1,NVD07,5700919824
C1,NVD07,5700628503
C1,NVD07,27477756
C1,NVD07,27301112
C1,NVD07,5701474009
C1,NVD07,27515684
C1,NVD07,27301089
C1,NVD07,18176978
C1,NVD07,5700389287
C1,NVD07,27487939
C1,NVD07,6000532074
C1,NVD07,28604854
C1,NVD07,24122554
C1,NVD07,5700917223
C1,NVD07,28182494
C1,NVD07,27446338
C1,NVD07,5600470962
C1,NVD07,5700219147
C1,NVD07,27501593
C1,NVD07,26157502
C1,NVD07,5801043292
C1,NVD07,28864859
C1,NVD07,23307764
C1,NVD07,5700389288
C1,NVD07,30593370
C1,NVD07,30593400
C1,NVD07,27487911
C1,NVD07,27501638
C1,NVD07,27501594
C1,NVD07,18478698
C1,NVD07,5800273131
C1,NVD07,5700622546
C1,NVD07,27487808
C1,NVD07,27487974
C1,NVD07,27487871
C1,NVD07,5701061401
C1,NVD07,5700751087
C1,NVD07,5700458277
C1,NVD07,27487940
C1,NVD07,5800273484
C1,NVD07,27515648
C1,NVD07,25967753
C1,NVD07,28526274
C1,NVD07,5801218388
C1,NVD07,5700376573
C1,NVD07,27300960
C1,NVD07,27501637
C1,NVD07,24123574
C1,NVD07,27490428
C1,NVD07,5700389313
C1,NVD07,18450765
C1,NVD07,5700628004
C1,NVD07,27490447
C1,NVD07,23206848
C1,NVD07,24122751
C1,NVD07,24122740
C1,NVD07,24122664
C1,NVD07,90150647
C1,NVD07,24122726
C1,NVD07,22393590
C1,NVD07,23206888
C1,NVD07,25912651
C1,NVD07,25912632
C1,NVD07,25913283
C1,NVD07,22969061
C1,NVD07,5700622345
C1,NVD07,26079520
C1,NVD07,26080073
C1,NVD07,5700622437
C1,NVD07,5700622454
C1,NVD07,5700622379
C1,NVD07,5700376574
C1,NVD07,5800509742
C1,NVD07,5800509925
C1,NVD07,5800509864
C1,NVD07,5800509882
C1,NVD07,5800509841
C1,NVD07,27515652
C1,NVD07,27515677
C1,NVD07,27515676
C1,NVD07,27502833
C1,NVD07,27487993
C1,NVD07,24122735
C1,NVD07,24122736
C1,NVD07,18319227
C1,NVD07,23206863
C1,NVD07,23206860
C1,NVD07,23206879
C1,NVD07,23206880
C1,NVD07,19665592
C1,NVD07,24370015
C1,NVD07,24122753
C1,NVD07,22393537
C1,NVD07,19161144
C1,NVD07,27501666
C1,NVD07,27300919
C1,NVD07,19161064
C1,NVD07,20785798
C1,NVD07,17809433
C1,NVD07,24122744
C1,NVD07,24122739
C1,NVD07,25913250
C1,NVD07,23206841
C1,NVD07,25912655
C1,NVD07,23206873
C1,NVD07,90150629
C1,NVD07,24122661
C1,NVD07,24122670
C1,NVD07,25913214
C1,NVD07,25913198
C1,NVD07,25913194
C1,NVD07,21960181
C1,NVD07,90150621
C1,NVD07,90150653
C1,NVD07,90150646
C1,NVD07,21188408
C1,NVD07,90056607
C1,NVD07,24122780
C1,NVD07,23206828
C1,NVD07,23206824
C1,NVD07,24122755
C1,NVD07,25913212
C1,NVD07,25913213
C1,NVD07,24122685
C1,NVD07,90150674
C1,NVD07,90150675
C1,NVD07,24122725
C1,NVD07,24122731
C1,NVD07,24122749
C1,NVD07,24122760
C1,NVD07,22393598
C1,NVD07,24122778
C1,NVD07,24122774
C1,NVD07,24122768
C1,NVD07,21960409
C1,NVD07,21960103
C1,NVD07,20785421
C1,NVD07,30206695
C1,NVD07,21960105
C1,NVD07,23206890
C1,NVD07,22393568
C1,NVD07,22393567
C1,NVD07,25913249
C1,NVD07,25913246
C1,NVD07,90150665
C1,NVD07,22393581
C1,NVD07,25913255
C1,NVD07,25913277
C1,NVD07,25913321
C1,NVD07,25913294
C1,NVD07,25913310
C1,NVD07,25913290
C1,NVD07,25913329
C1,NVD07,25913347
C1,NVD07,24122680
C1,NVD07,90150669
C1,NVD07,21959568
C1,NVD07,25913323
C1,NVD07,25913312
C1,NVD07,25913285
C1,NVD07,24122676
C1,NVD07,5801043233
C1,NVD07,5700628041
C1,NVD07,5800509782
C1,NVD07,5800509834
C1,NVD07,29370290
C1,NVD07,5800509842
C1,NVD07,18573512
C1,NVD07,27515660
C1,NVD07,27300910
C1,NVD07,27487994
C1,NVD07,24122743
C1,NVD07,27284931
C1,NVD07,21959536
C1,NVD07,23206849
C1,NVD07,23206847
C1,NVD07,21959538
C1,NVD07,23206857
C1,NVD07,24122694
C1,NVD07,20015812
C1,NVD07,27301098
C1,NVD07,27300950
C1,NVD07,27501584
C1,NVD07,27501635
C1,NVD07,18319184
C1,NVD07,19629924
C1,NVD07,24268697
C1,NVD07,22045039
C1,NVD07,21960130
C1,NVD07,23206885
C1,NVD07,22393571
C1,NVD07,18975507
C1,NVD07,25913190
C1,NVD07,25913184
C1,NVD07,24122667
C1,NVD07,25913188
C1,NVD07,90150652
C1,NVD07,25912649
C1,NVD07,90056654
C1,NVD07,23206821
C1,NVD07,21959550
C1,NVD07,90150650
C1,NVD07,22393562
C1,NVD07,25913210
C1,NVD07,22393545
C1,NVD07,25913203
C1,NVD07,30206692
C1,NVD07,22393533
C1,NVD07,22393526
C1,NVD07,22393518
C1,NVD07,25912642
C1,NVD07,23206871
C1,NVD07,24122724
C1,NVD07,25912638
C1,NVD07,25912656
C1,NVD07,25912657
C1,NVD07,21188402
C1,NVD07,23206884
C1,NVD07,22393569
C1,NVD07,25913244
C1,NVD07,22393582
C1,NVD07,25913263
C1,NVD07,22393585
C1,NVD07,24122702
C1,NVD07,25913278
C1,NVD07,25913266
C1,NVD07,24122716
C1,NVD07,25913325
C1,NVD07,25913270
C1,NVD07,24122720
C1,NVD07,24122678
C1,NVD07,18000867
C1,NVD07,24235810
C1,NVD07,27300991
C1,NVD07,5600470376
C1,NVD07,30241251
C1,NVD07,5700389289
C1,NVD07,30137149
C1,NVD07,5700376383
C1,NVD07,5700219175
C1,NVD07,30593301
C1,NVD07,5700919827
C1,NVD07,30149743
C1,NVD07,30150441
C1,NVD07,5700622393
C1,NVD07,5700622357
C1,NVD07,5700622360
C1,NVD07,5700655023
C1,NVD07,19681518
C1,NVD07,5700067819
C1,NVD07,26079905
C1,NVD07,5700628005
C1,NVD07,5700628007
C1,NVD07,24124430
C1,NVD07,5700749715
C1,NVD07,5700622396
C1,NVD07,5700623522
C1,NVD07,5700623535
C1,NVD07,5700623523
C1,NVD07,5700622439
C1,NVD07,5700622440
C1,NVD07,5700622344
C1,NVD07,5700628158
C1,NVD07,5700622455
C1,NVD07,5700622417
C1,NVD07,5700628172
C1,NVD07,5700628169
C1,NVD07,5700622433
C1,NVD07,5700622343
C1,NVD07,5700622377
C1,NVD07,5800509776
C1,NVD07,5800509909
C1,NVD07,5800509774
C1,NVD07,5800509741
C1,NVD07,5800509810
C1,NVD07,5800509814
C1,NVD07,5700217729
C1,NVD07,5700751249
C1,NVD07,24126354
C1,NVD07,5800509937
C1,NVD07,5800509855
C1,NVD07,5800509873
C1,NVD07,5800509876
C1,NVD07,5800509875
C1,NVD07,5800509897
C1,NVD07,5800509902
C1,NVD07,5800509888
C1,NVD07,5800509889
C1,NVD07,5800509792
C1,NVD07,24489481
C1,NVD07,5800509824
C1,NVD07,5800509845
C1,NVD07,5800509917
C1,NVD07,5800805651
C1,NVD07,5801217990
C1,NVD07,27300924
C1,NVD07,5800806123
C1,NVD07,5800806116
C1,NVD07,5700751080
C1,NVD07,20744525
C1,NVD07,5700388687
C1,NVD07,5801043347
C1,NVD07,5700096184
C1,NVD07,27501629
C1,NVD07,5600470913
C1,NVD07,27654101
C1,NVD07,5700751100
C1,NVD07,5700389301
C1,NVD07,27026818
C1,NVD07,5700389317
C1,NVD07,27300994
C1,NVD07,22004745
C1,NVD07,28088779
C1,NVD07,5800273468
C1,NVD07,26496794
C1,NVD07,27675471
C1,NVD07,28014668
C1,NVD07,6100035186
C1,NVD07,28068354
C1,NVD07,27678226
C1,NVD07,27584488
C1,NVD07,24380469
C1,NVD07,23005219
C1,NVD07,29180165
C1,NVD07,29116403
C1,NVD07,28088762
C1,NVD07,28068706
C1,NVD07,28056527
C1,NVD07,27063338
C1,NVD07,28116076
C1,NVD07,27673307
C1,NVD07,27673308
C1,NVD07,27063333
C1,NVD07,27673302
C1,NVD07,28163873
C1,NVD07,27756727
C1,NVD07,29125062
C1,NVD07,25913316
C1,NVD07,27301091
C1,NVD07,28864877
C1,NVD07,22004709
C1,NVD07,19650740
C1,NVD07,5700218108
C1,NVD07,19418945
C1,NVD07,27490498
C1,NVD07,27501657
C1,NVD07,27300953
C1,NVD07,27490505
C1,NVD07,27515668
C1,NVD07,27515669
C1,NVD07,27515688
C1,NVD07,28603782
C1,NVD07,28603783
C1,NVD07,23206843
C1,NVD07,23206835
C1,NVD07,23206852
C1,NVD07,23206845
C1,NVD07,25912653
C1,NVD07,24122756
C1,NVD07,24122750
C1,NVD07,22127676
C1,NVD07,27501585
C1,NVD07,27501586
C1,NVD07,18936073
C1,NVD07,21084763
C1,NVD07,24122745
C1,NVD07,28603723
C1,NVD07,25913252
C1,NVD07,23206876
C1,NVD07,90150624
C1,NVD07,90150626
C1,NVD07,90150615
C1,NVD07,25913202
C1,NVD07,90150642
C1,NVD07,90150641
C1,NVD07,90150659
C1,NVD07,90150628
C1,NVD07,25913187
C1,NVD07,24122665
C1,NVD07,24122672
C1,NVD07,19884382
C1,NVD07,23206818
C1,NVD07,23206820
C1,NVD07,23206830
C1,NVD07,23206823
C1,NVD07,22393561
C1,NVD07,22393546
C1,NVD07,22393539
C1,NVD07,90150680
C1,NVD07,21960122
C1,NVD07,24122762
C1,NVD07,24122759
C1,NVD07,22393534
C1,NVD07,22393524
C1,NVD07,25912643
C1,NVD07,22393593
C1,NVD07,24122776
C1,NVD07,23206808
C1,NVD07,21959547
C1,NVD07,23206807
C1,NVD07,24126315
C1,NVD07,90150662
C1,NVD07,90150664
C1,NVD07,22393576
C1,NVD07,22393577
C1,NVD07,25913300
C1,NVD07,25913256
C1,NVD07,25913258
C1,NVD07,25913268
C1,NVD07,25913322
C1,NVD07,21959567
C1,NVD07,25913302
C1,NVD07,22393583
C1,NVD07,25913311
C1,NVD07,25913292
C1,NVD07,25913351
C1,NVD07,24122709
C1,NVD07,25913313
C1,NVD07,25913314
C1,NVD07,25913297
C1,NVD07,25913320
C1,NVD07,18450864
C1,NVD07,21112435
C1,NVD07,27515627
C1,NVD07,28603724
C1,NVD07,27300935
C1,NVD07,5700096183
C1,NVD07,30137151
C1,NVD07,5600133453
C1,NVD07,5700919857
C1,NVD07,30593305
C1,NVD07,5700919828
C1,NVD07,5701011814
C1,NVD07,5700919607
C1,NVD07,5700622391
C1,NVD07,5700623536
C1,NVD07,5700622428
C1,NVD07,5700622434
C1,NVD07,5700628203
C1,NVD07,5700623478
C1,NVD07,5700622411
C1,NVD07,5700622449
C1,NVD07,5700622420
C1,NVD07,5700628137
C1,NVD07,5700622429
C1,NVD07,5700622424
C1,NVD07,5700622366
C1,NVD07,5700622401
C1,NVD07,5700622448
C1,NVD07,5700622349
C1,NVD07,5700622361
C1,NVD07,5700622378
C1,NVD07,5700622512
C1,NVD07,5700622372
C1,NVD07,5700622392
C1,NVD07,5700628084
C1,NVD07,5800509746
C1,NVD07,30147519
C1,NVD07,5800509748
C1,NVD07,5800509779
C1,NVD07,30150568
C1,NVD07,5700655024
C1,NVD07,5701059669
C1,NVD07,5600468960
C1,NVD07,5800509850
C1,NVD07,5800509838
C1,NVD07,5800509930
C1,NVD07,5800509936
C1,NVD07,22450206
C1,NVD07,5800509918
C1,NVD07,5800509921
C1,NVD07,5800509880
C1,NVD07,5800509801
C1,NVD07,5800509823
C1,NVD07,5801044128
C1,NVD07,25913400
C1,NVD07,6000532377
C1,NVD07,27502834
C1,NVD07,23206834
C1,NVD07,27301099
C1,NVD07,90150630
C1,NVD07,25913192
C1,NVD07,24122668
C1,NVD07,23206819
C1,NVD07,25913205
C1,NVD07,22393529
C1,NVD07,23206810
C1,NVD07,24122713
C1,NVD07,22393587
C1,NVD07,25913305
C1,NVD07,24122704
C1,NVD07,24122681
C1,NVD07,27300984
C1,NVD07,5700623513
C1,NVD07,5700623526
C1,NVD07,5700622436
C1,NVD07,5700628170
C1,NVD07,5801218306
C1,NVD07,30088841
C1,NVD07,30593307
C1,NVD07,27501570
C1,NVD07,27490497
C1,NVD07,24515698
C1,NVD07,27515628
C1,NVD07,19082523
C1,NVD07,24123582
C1,NVD07,27515657
C1,NVD07,27515667
C1,NVD07,27490471
C1,NVD07,27502831
C1,NVD07,27490438
C1,NVD07,27490466
C1,NVD07,27501628
C1,NVD07,20829681
C1,NVD07,20785665
C1,NVD07,26471113
C1,NVD07,24122737
C1,NVD07,28152023
C1,NVD07,23206842
C1,NVD07,20015595
C1,NVD07,23206851
C1,NVD07,23206846
C1,NVD07,23206868
C1,NVD07,24122754
C1,NVD07,22393535
C1,NVD07,27284932
C1,NVD07,27300933
C1,NVD07,27026127
C1,NVD07,23206877
C1,NVD07,21960202
C1,NVD07,25913201
C1,NVD07,25913196
C1,NVD07,90150657
C1,NVD07,24122666
C1,NVD07,25912647
C1,NVD07,23206813
C1,NVD07,23206815
C1,NVD07,23206822
C1,NVD07,22393560
C1,NVD07,22393557
C1,NVD07,22393558
C1,NVD07,24122687
C1,NVD07,22393551
C1,NVD07,22393541
C1,NVD07,90150673
C1,NVD07,24122683
C1,NVD07,21959601
